,id,id_number,age,gender,education,status,start years,year_experience,crops,size_rai, yield (kg/rai) , yield (ton) , mkt_price (THB/ton) ,soil_quality,annual_income, cost (THB/ton) ,annual_expense,profit_loss,existing_loan, Saving/year ,loan_status,issue_date,addr_subdist,addr_district,addr_province,zip_code,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9,temp_10,temp_11,temp_12,rain_1,rain_2,rain_3,rain_4,rain_5,rain_6,rain_7,rain_8,rain_9,rain_10,rain_11,rain_12,credit_score,credit_utilization,credit_inquiry
194,3.1E+12,7717,43,Female,Secondary School,Never Married,22,21,rice,50.1,369.28,18.5,"9,067.03",S2,"167,751.63","8,193.88","151,597.27","16,154.36","268,480.00","52,740.00",Fully Paid,15/08/2023,??????????,?????????,?????????,31140,33.2,31.3,22.5,28.4,26.5,29.5,32.8,18.5,27.1,21.1,24,27.5,152.3,50.4,97.5,70.8,158.4,100.8,134,169.3,193.1,185.5,130.4,136.7,,,
195,3.1E+12,10078,59,Male,Secondary School,Married,25,34,rice,83.82,369.28,30.95,"8,865.04",S1,"274,397.99","5,475.65","169,486.79","104,911.20","363,850.00","58,098.00",Fully Paid,06/06/2023,????,????,?????????,31150,28.5,22.5,15.4,17.2,21.6,34.2,18.1,31.7,28.5,33.9,27.4,29.6,103.9,147.1,144,79.1,85.8,142.3,121.7,105.4,74.7,134.8,71.7,158.5,,,
196,3.1E+12,546,23,Male,Secondary School,Never Married,19,4,rice,130,369.28,48.01,"4,660.39",S3,"223,729.70","10,605.00","509,110.94","-285,381.24","239,131.00","65,573.00",Charged Off,29/06/2023,??????,??????,?????????,31110,20.7,24.2,24.5,33.6,25.3,17,15.5,20.5,17.8,20.7,22.2,17,98,129.2,166,169.6,143.6,118,184.5,84.1,78.6,74.2,112.6,54.7,,,
197,3.1E+12,547,34,Male,Primary School,Never Married,29,5,rice,132,369.28,48.75,"9,642.79",S3,"470,040.48","10,583.08","515,875.06","-45,834.59","270,360.00","60,838.00",Current,15/02/2023,????????,???????,?????????,31230,34.7,32.6,21.6,28.7,23.8,31.2,27.7,32.2,34.4,20.4,17,33.5,107.5,102.4,135.2,171.2,116,170.5,91.6,102.5,134.6,113.3,111.9,63.6,,,
198,3.1E+12,553,39,Female,Secondary School,Married,21,18,rice,118,369.28,43.58,"8,856.89",N,"385,941.91","6,003.00","261,582.50","124,359.40","343,537.00","78,446.00",Fully Paid,29/04/2024,?????????,?????????,?????????,31260,23.1,21.1,25.3,17.9,29.3,31,26.2,31.6,33.7,33.9,18.1,34.1,138.2,167.2,197.4,189.1,51.6,120.8,75.8,71.7,152.8,146.5,118,83,,,
199,3.1E+12,549,27,Male,Secondary School,Never Married,19,8,rice,30,369.28,11.08,"7,374.80",S2,"81,701.44","10,271.04","113,787.40","-32,085.96","278,230.00","87,070.00",Current,06/10/2023,????,????,?????????,31220,18.4,33.6,32.8,15.6,20.3,19.3,17.6,34,28.9,34,27.7,20,174.7,162.7,197.3,67.3,194.7,163.8,189.2,159.7,157.2,117.5,178.3,167.8,,,
200,3.1E+12,550,69,Male,Bachelor Degree,Divorced,25,44,rice,53,369.28,19.57,"9,277.68",S2,"181,582.45","6,462.06","126,475.27","55,107.19","252,894.00","79,354.00",Fully Paid,16/11/2023,?????,??????????,?????????,31250,17.4,32.3,27.6,17.5,23.3,34.3,35,22.3,20.8,31.6,30.1,18.4,144.3,189.1,198.9,82.6,194.3,75,75.2,101.4,163.4,54.5,141.5,160.1,,,
201,3.1E+12,1529,34,Male,Primary School,Married,18,16,rice,127,369.28,46.9,"9,535.77",S2,"447,216.57","8,311.90","389,818.47","57,398.10","316,957.00","91,243.00",Fully Paid,20/02/2023,?????,??????????????,?????????,31000,33,20.6,22.4,29.3,33.8,30.9,22.8,32.7,15,24,16.1,28.8,180.9,54.3,67.8,161.4,82.6,129.8,106.2,68.4,100,97.5,162.1,86.7,,,
202,3.1E+12,556,65,Male,Secondary School,Divorced,22,43,rice,63,369.28,23.26,"9,838.39",S2,"228,888.02","6,311.11","146,826.64","82,061.39","261,282.00","48,893.00",Fully Paid,15/07/2023,????,????,?????????,31150,31.2,23.7,32.2,15.2,26.3,27.1,20.3,32.2,24.7,24.8,24.4,34.9,91,184.4,190.7,79.4,56.2,173.6,159.4,139,182.3,151.4,157.7,108.6,,,
203,3.1E+12,559,39,Male,Primary School,Separated,34,5,rice,113,369.28,41.73,"8,046.32",S3,"335,764.03","6,748.68","281,614.86","54,149.17","378,694.00","88,650.00",Current,26/01/2023,????,???????,?????????,31000,27.4,33.5,28.9,24.6,28.6,29.7,17,26.5,26.9,22.5,30.7,20.2,169.7,108.9,86.7,92.9,129.5,76.7,89.1,76.9,69.8,109.3,57.6,178.9,,,
204,3.1E+12,1568,64,Male,Primary School,Divorced,20,44,rice,146,369.28,53.92,"9,486.01",N,"511,440.32","5,014.69","270,367.87","241,072.45","277,819.00","82,099.00",Fully Paid,03/07/2023,????????,??????,?????????,31110,25.8,17.5,26.9,26.1,29.9,24.4,25.7,18,34.9,24.2,25.5,22.2,77.8,181.8,118.7,75,192.7,119.7,84.5,58.7,91.8,117.3,196.5,60.8,,,
205,3.1E+12,1573,34,Male,Secondary School,Never Married,25,9,rice,61,369.28,22.53,"4,793.94",S3,"107,989.39","11,028.13","248,422.01","-140,432.62","351,951.00","78,823.00",Late (31-120 days),05/04/2023,???????,??????,?????????,31110,30.5,16.2,25.3,31.2,23.9,16.9,18.3,29.1,17.7,17.8,23.4,22.2,192.9,153.6,163.6,75.9,186.6,141.4,109.7,74.5,120.3,178.4,155.9,134.7,,,
206,3.1E+12,6118,40,Male,Primary School,Married,21,19,rice,93,369.28,34.34,"8,522.35",S2,"292,685.29","7,845.58","269,442.88","23,242.41","327,577.00","67,104.00",Fully Paid,30/09/2023,???????,???????,?????????,31190,21.4,18.8,16.8,23.9,23.6,27.7,17.9,33.9,16.8,20.4,18.5,24.3,153.1,198.1,80.5,122.2,137.7,77.7,168.1,113,138.8,90.4,137,67.3,,,
207,3.1E+12,6107,40,Male,Primary School,Married,21,19,rice,52,369.28,19.2,"9,010.58",S3,"173,027.30","6,099.53","117,127.22","55,900.07","232,890.00","102,173.00",Fully Paid,24/12/2023,???????,???????,?????????,31230,27.8,19.5,26.9,15.1,24.4,23.3,29.6,31.4,23.5,18.7,17.3,20.2,82.3,163.9,134.9,66.5,95.5,163.5,186.6,154,94.3,142.4,56.8,199.1,,,
208,1.3E+12,129,70,Female,Primary School,Married,24,46,rice,35,723.82,25.33,"10,053.58",S1,"254,694.33","8,413.89","213,154.90","41,539.43","338,488.00","135,744.00",Fully Paid,20/03/2024,???????,?????????????,????????,12000,29.7,18.6,23,19.4,32.2,34.6,16.3,16.5,30,32.6,21.7,26.2,192.1,104.7,77.9,98.3,99.5,61.8,54.7,146.2,186.2,176.9,187.7,116.2,,,
209,1.3E+12,128,68,Male,Secondary School,Divorced,29,39,rice,100,723.82,72.38,"4,457.98",S1,"322,677.37","8,963.72","648,811.85","-326,134.48","318,475.00","129,682.00",Charged Off,29/08/2023,??????,??????,????????,12160,26.5,15.6,26,16,22.3,16.3,29.3,15.5,21.8,28.8,20.7,31.6,159.6,125.2,65.7,114,184.7,192,74.8,50.8,117.8,171.1,120.4,187.3,,,
210,7.7E+12,2563,62,Male,Secondary School,Married,23,39,pineaple,51.16,"3,987.39",203.99,"8,470.00",S3,"1,727,814.21","10,561.67","2,154,498.65","-426,684.43","143,015.00","145,565.00",Charged Off,02/05/2024,???????,??????????,???????????????,77180,19.4,23,20,25.6,16.4,24.3,25.1,24.6,34.4,28.3,34.6,33.2,115.6,140.1,159.1,122.2,191.6,181.8,116.9,96.9,88,87.8,166.8,171.2,,,
211,7.7E+12,210,71,Male,Primary School,Divorced,30,41,rice,102,573.52,58.5,"8,647.14",N,"505,852.21","9,356.88","547,371.62","-41,519.40","320,011.00","157,751.00",Current,14/06/2023,?????????????,??????,???????????????,77110,18.4,29.4,17.5,34.6,32.7,18.2,16.4,24.2,28.2,17.7,22.4,23,88.1,106.5,67.5,53.7,123.8,120.2,193.8,169,65.1,85.8,186.7,72.9,,,
212,7.7E+12,2565,63,Male,Primary School,Married,29,34,rice,70,573.52,40.15,"9,643.46",N,"387,152.45","5,639.48","226,405.95","160,746.50","326,077.00","128,132.00",Fully Paid,10/04/2023,??????????,??????,???????????????,77110,34.7,18.2,30.7,27.8,15.8,33,22.9,33.3,32.8,23.6,16.5,20.6,82,104.7,103.6,108.2,69.7,100.4,138.9,100.4,172.9,57.7,112.8,198.5,,,
213,2.5E+12,294,37,Male,Secondary School,Never Married,21,16,rice,100,409.34,40.93,"8,681.86",S2,"355,382.66","6,478.25","265,180.04","90,202.61","173,098.00","282,300.00",Fully Paid,19/04/2024,?????????,???????????,??????????,25240,31.2,24.1,25.2,15,20.1,24.7,17.5,29.4,30.9,21.5,19.5,33.7,127.7,89.1,50.7,64.1,87.3,67.5,132.7,152,194.8,91.5,136.6,58.9,,,
214,2.5E+12,297,68,Male,Primary School,Married,35,33,rice,63,409.34,25.79,"9,451.79",S2,"243,746.32","7,527.10","194,111.61","49,634.70","741,310.00","207,988.00",Fully Paid,17/05/2023,?????????,?????????,??????????,25150,24.8,17.4,31.6,15.8,32.9,18.9,34.7,35,17,15.3,25.3,26,53.8,124.4,113.7,124,91.5,114.9,172,54.9,101.9,76.5,184.1,58.8,,,
215,2.5E+12,1158,51,Male,Secondary School,Separated,35,16,rice,29,409.34,11.87,"10,638.44",S2,"126,287.20","7,772.53","92,266.40","34,020.80","694,671.00","195,898.00",Fully Paid,30/05/2023,???????,???????????????,??????????,25230,16.4,23.1,21.8,25.4,34.3,25.5,31.8,22,30.3,19.4,17.2,31.6,84.9,96.6,186.2,51.4,137.7,149.7,163.4,177.3,150.8,161.8,61.3,63.5,,,
216,9.4E+12,11675,82,Male,Primary School,Married,26,56,rice,142,582.38,82.7,"9,644.60",S2,"797,593.37","6,165.38","509,867.25","287,726.12","527,130.00","83,103.00",Fully Paid,23/10/2023,???????,???????,???????,94110,27.4,22.3,19.1,19.5,33.7,21.3,19.7,27.5,23.9,29.8,34.8,19.7,81.1,152.3,149.6,173.9,68.5,149,56,109.1,133.2,54.2,119.1,173.5,,,
217,9.4E+12,879,47,Male,Primary School,Divorced,23,24,rice,49,582.38,28.54,"5,942.35",S3,"169,575.64","10,879.17","310,456.42","-140,880.79","478,998.00","150,676.00",Charged Off,18/02/2024,????,???????,???????,94150,30.2,22.9,33.8,30.6,19.2,16.5,22.3,32.6,15.8,23.8,23.3,21.9,113.7,91.6,110.3,172.8,119.5,64.2,52.1,52.9,137.5,95.7,76.9,166.5,,,
218,1.4E+12,146,72,Female,Primary School,Married,29,43,rice,98.68,582.38,57.47,"8,445.22",S1,"485,321.53","12,203.19","701,280.83","-215,959.30","595,516.00","150,467.00",Current,22/02/2024,????????,????,???????????????,13110,27.1,26.4,28,19,20.2,24.8,21.4,20.2,33.5,20.4,27.1,26.7,154.6,138.3,53.6,94.7,153,126,73.4,91.8,180.2,127.9,124.4,189.7,,,
219,1.4E+12,130,61,Male,Bachelor Degree,Married,37,24,rice,31,582.38,18.05,"9,048.61",S1,"163,362.58","8,965.44","161,860.99","1,501.60","453,662.00","137,692.00",Fully Paid,02/05/2024,????????,???????,???????????????,13130,24.2,33.3,26.6,23,19.3,27.7,19.2,31.2,18.4,22.2,23.3,25,106.1,128.7,62.9,62.1,187.4,95.9,195.1,172.5,170.2,128.1,113.8,87.2,,,
220,1.4E+12,133,59,Male,Secondary School,Divorced,29,30,rice,126,582.38,73.38,"9,293.10",S1,"681,930.30","6,590.66","483,624.74","198,305.56","468,991.00","143,974.00",Fully Paid,30/04/2024,???????,???????,???????????????,13270,29.8,29.1,16.5,25.1,30.1,33.4,25.9,25.8,30.4,18.6,20.7,16.8,119.5,67.6,59.4,140.2,150.3,175.4,174.3,78,72.8,147.5,107.2,87,,,
221,1.4E+12,134,55,Male,Secondary School,Divorced,25,30,rice,81,582.38,47.17,"8,484.76",S1,"400,252.05","8,709.54","410,855.46","-10,603.42","289,763.00","156,770.00",Fully Paid,05/11/2023,????????,??????,???????????????,13250,30.5,33.1,21.3,32.5,22.2,26.4,33.4,16.8,18.5,24.8,26.2,15.7,91.6,74,91.7,175.2,60.9,146.9,162.1,151.2,176.2,106.7,159.6,120.9,,,
222,1.4E+12,138,43,Male,Primary School,Married,24,19,rice,57,582.38,33.2,"9,168.17",S1,"304,345.32","5,761.44","191,255.89","113,089.43","252,549.00","137,257.00",Fully Paid,19/06/2023,?????????,????????,???????????????,13240,24.2,24.8,34.7,32.8,19.1,27.8,24.7,17.6,26.2,20.4,32.2,29.2,138,57,75.4,85.7,50.8,81,73.4,91.6,158.2,80.6,176.1,191.5,,,
223,5.6E+12,410,47,Female,Primary School,Married,23,24,corn,50.78,775,39.35,"9,414.20",S2,"370,462.82","5,621.45","221,212.55","149,250.27","123,393.00","36,944.00",Fully Paid,21/01/2023,???????,?????????,?????,56160,30.2,19.1,32.2,16.6,19.5,20,26,25.3,25.9,20,18.9,25.9,150.6,154.5,178,102.3,62.5,103,108.8,154.5,153.9,69.4,155.3,185,,,
224,5.6E+12,407,57,Male,Secondary School,Married,22,35,corn,29,719,20.85,"4,969.11",S3,"103,610.85","11,892.36","247,967.60","-144,356.75","184,393.00","49,397.00",Charged Off,11/11/2023,??????,??,?????,56140,16.2,32.9,29.9,34.5,17.5,19.3,34.4,32.8,33.4,27.2,15.8,30.1,157.5,62.2,135.4,51.4,108.1,200,162.9,96,139.9,89.6,149.9,136.8,,,
225,5.6E+12,1734,63,Male,Secondary School,Divorced,24,39,rice,65.74,582.38,38.28,"9,238.94",N,"353,704.20","9,225.16","353,176.57",527.63,"109,071.00","48,593.00",Fully Paid,21/12/2023,??????????,???,?????,56150,28.2,21.8,17.5,34.6,18.9,25.6,20.8,26.7,27.2,22.1,19.5,33,59,194.4,114.5,179.4,93.1,67.3,125.7,98.7,114,87.5,159,93.5,,,
226,5.6E+12,405,63,Male,Secondary School,Married,30,33,rice,94.05,582.38,54.77,"9,760.10",S2,"534,564.78","6,752.24","369,823.01","164,741.77","138,638.00","40,107.00",Fully Paid,14/02/2024,???,???,?????,56150,25.5,21,28.2,29.8,19.6,20.3,18.4,20.6,15.9,16.6,20.3,34.9,150,52.5,147.8,137.9,165.3,172.8,88.9,101.1,90.2,86.1,109.4,108.9,,,
227,5.6E+12,10985,34,Male,Bachelor Degree,Never Married,20,14,rice,122,582.38,71.05,"8,917.83",S2,"633,618.43","8,250.71","586,218.97","47,399.46","127,954.00","37,448.00",Fully Paid,03/01/2024,????????,???????,?????,56110,18.8,18.4,27.3,23.6,19.5,20.9,29.8,31.3,27.3,25.2,28.4,29.8,179.6,195.6,194.8,164.3,91.4,74.1,121.5,70.3,55.2,135.4,51.7,143.9,,,
228,5.6E+12,13611,44,Male,Secondary School,Married,30,14,rice,116,582.38,67.56,"9,180.44",S3,"620,197.74","9,618.35","649,781.93","-29,584.19","136,877.00","41,316.00",Fully Paid,25/01/2024,???????,???????,?????,56110,27,23.2,23.4,30.2,21.1,29.2,22.1,22.4,18.1,20,35,24.4,67.6,50.6,72.7,183.6,104.4,185.7,190.6,189.5,135,162.9,124.2,174.9,,,
229,5.6E+12,408,59,Male,Primary School,Married,27,32,rice,127,582.38,73.96,"8,710.35",S2,"644,240.99","5,000.00","369,813.41","274,427.58","168,456.00","50,468.00",Fully Paid,22/01/2024,???????,???????,?????,56110,26.1,26.9,33.3,19.7,31.7,33.3,20.6,27.1,33.3,20.9,33.9,32.3,127.6,76.8,170.8,170.9,166.5,93.1,190,139.3,54.2,154.2,90.1,180.1,,,
230,5.6E+12,12320,72,Male,Primary School,Married,19,53,rice,45,582.38,26.21,"10,454.51",S3,"273,983.95","6,260.66","164,074.60","109,909.35","179,716.00","48,869.00",Fully Paid,31/10/2023,?????????,?????,?????,56130,25,25.8,22.2,18.5,24.1,15.9,17,20.8,16.2,23.5,31.9,26.8,69.8,141.9,137.9,66.1,195.1,76.9,51.4,183.6,124.5,178.5,74.7,70.2,,,
231,5.6E+12,12586,36,Male,Secondary School,Married,33,3,rice,96,582.38,55.91,"5,143.87",S2,"287,587.82","10,321.61","577,068.82","-289,481.00","150,038.00","51,493.00",Charged Off,01/04/2023,????????,??????????,?????,56000,30.6,26.8,17.9,27.8,22.4,33.7,22.6,33.3,17.3,31.9,30.1,33.7,109.4,182.3,126.8,78.8,153,96.4,50.9,174.5,145.2,125.5,175.3,198,,,
232,5.6E+12,1520,70,Female,Primary School,Divorced,30,40,rice,45,582.38,26.21,"4,949.42",S1,"129,710.63","11,151.43","292,248.36","-162,537.73","114,422.00","45,493.00",Charged Off,25/05/2023,????????,????????,?????,56120,25.8,20.1,28.9,28.1,21.5,31.1,32.5,34.1,33,20.6,27.3,30.8,134.8,157.9,195.8,90.6,199.2,68.7,197.6,191.3,189,123.3,131.7,64.3,,,
233,5.6E+12,411,60,Female,Secondary School,Married,37,23,rice,130,582.38,75.71,"4,699.11",S2,"355,768.98","9,212.72","697,493.48","-341,724.50","149,664.00","51,017.00",Charged Off,15/06/2023,?????,??????????,?????,56000,23.6,34.1,24.8,32.6,16.5,16.4,27.4,33.6,22.4,21.5,29.9,21.2,77.5,195,104.6,142.4,161.8,119.3,112.5,109.3,94.6,98.2,79.1,116.5,,,
234,5.6E+12,412,61,Male,Primary School,Married,21,40,rice,72,582.38,41.93,"9,567.27",S1,"401,170.76","6,550.02","274,652.90","126,517.87","122,173.00","36,326.00",Fully Paid,25/04/2024,?????,?????,?????,56130,31.3,18.5,23.5,15.5,31.5,19.7,28.6,26.3,30.8,27.9,34.5,17.4,71.7,126.1,168.2,107.6,145.4,115.2,196,185.6,176.7,153,162.7,164.7,,,
235,5.6E+12,8632,64,Male,Secondary School,Divorced,25,39,rice,51,582.38,29.7,"8,636.03",S2,"256,503.59","7,585.89","225,312.54","31,191.05","158,429.00","51,976.00",Fully Paid,08/03/2023,??????????,???,?????,56150,18.9,24.5,19.6,20.7,29.6,22.3,24.1,27,22.9,34.9,19.4,15.8,123.2,95.1,133.3,155.5,61.7,189,105.2,100.3,117.8,70.1,128.2,198.4,,,
236,5.6E+12,6134,37,Male,Master Degree,Never Married,35,2,rice,55,582.38,32.03,"9,654.76",S2,"309,252.38","7,222.48","231,343.98","77,908.40","173,712.00","43,978.00",Fully Paid,03/09/2024,?????,?????,?????,56130,20.4,32.8,34.7,29.4,23.7,21.4,21.5,34.2,29.7,19.6,22.2,22.8,103.3,132.4,109.3,103,98.5,70.1,94,98.7,150,170.8,170.7,68,,,
237,8.2E+12,3191,27,Male,Bachelor Degree,Never Married,22,5,palm oil,21,529.36,11.12,"7,026.68",S1,"78,112.55","3,214.00","35,728.62","42,383.93","169,339.00","113,256.00",Fully Paid,23/11/2023,??????,??????????,?????,82120,16.6,34.1,18.4,18.8,30.9,33.6,26,26,30.9,20.1,23.3,31.7,154.9,93.5,156.9,76.4,52.6,53.7,177.7,61.5,148.8,154.7,177.8,92.2,,,
238,8.2E+12,811,66,Male,Primary School,Married,27,39,palm oil,26,509,13.23,"4,551.54",S2,"60,235.03","3,164.00","41,872.38","18,362.65","184,941.00","93,767.00",Current,04/11/2024,??????,??????,?????,82180,28.7,34.9,29.4,28.9,29.4,23.2,28.1,22.9,16.1,31.6,24.6,26.3,195.2,95.6,174.6,191.3,133.9,112.3,167.3,56.1,128.4,123,117.7,80.9,,,
239,9.3E+12,892,52,Male,Secondary School,Married,35,17,rice,94,582.38,54.74,"9,767.30",S3,"534,701.60","9,207.67","504,065.15","30,636.46","481,218.00","136,226.00",Fully Paid,01/11/2024,??????????,???????????,??????,93000,27.8,29.2,17.5,24.1,29,16,24.5,22.5,32,19.4,26.1,15.1,191.1,189.6,193.3,73.2,187,63.7,97.4,199.4,171.2,55.5,194.7,110.7,,,
240,6.6E+12,1121,74,Female,Primary School,Separated,36,38,rice,59.87,582.38,34.87,"8,615.25",S1,"300,374.54","5,000.00","174,327.27","126,047.27","363,947.00","109,684.00",Fully Paid,04/08/2023,??????,?????????,??????,66140,15.5,29.4,32.4,20,23.6,24.8,31.9,27.3,23.1,21.4,30.5,20,81.6,172.1,121.3,177.3,196.2,197.5,160,86,57.7,153.4,152.7,175.2,,,
241,6.6E+12,1122,37,Male,Primary School,Never Married,21,16,rice,79.44,582.38,46.26,"10,644.30",S1,"492,446.73","9,486.81","438,896.69","53,550.04","365,743.00","64,678.00",Fully Paid,02/06/2024,??????????,??????????,??????,66180,18.8,30.4,18.1,16.6,22.6,25,24.9,26.7,25.9,27.8,24.9,27.9,69.3,126.5,195.4,170.7,57.4,182.6,190.5,98.8,183.6,167.2,134.2,109.9,,,
242,6.6E+12,10634,75,Male,Secondary School,Married,38,37,rice,91,582.38,53,"10,126.20",S1,"536,657.03","7,837.63","415,370.01","121,287.02","480,333.00","79,389.00",Fully Paid,19/10/2023,???????,?????????,??????,66120,22.8,25.7,19.1,33.9,21.8,18.4,30.3,27.6,25.5,31.4,21.7,29.8,164.8,128.1,139.7,96.9,80.2,63.9,159.6,192.9,158.6,108.2,112.9,162.9,,,
243,6.6E+12,343,69,Male,Bachelor Degree,Married,22,47,rice,33,582.38,19.22,"9,416.14",S1,"180,965.57","7,962.40","153,026.65","27,938.92","485,519.00","68,206.00",Fully Paid,16/01/2023,???????,???????,??????,66150,21.1,28.8,22.5,24,33.7,20.6,33.2,23.8,23,31,32.3,24,162.3,90.1,67.8,182.6,176.5,185.6,80,84.3,169.3,141.1,97.9,139.1,,,
244,6.6E+12,344,54,Male,Primary School,Married,30,24,rice,128,582.38,74.55,"8,728.04",S1,"650,632.53","6,838.19","509,752.94","140,879.59","418,488.00","109,757.00",Fully Paid,09/02/2023,?????????,?????????,??????,66120,20.1,23.8,17.6,17.5,25,18.1,24.9,21.9,22.9,21.6,25.9,29.6,185.6,181.6,112.6,193.8,154.4,117.4,179.6,175.6,145.4,113.7,92.3,181.8,,,
245,6.6E+12,2048,51,Female,Primary School,Divorced,28,23,rice,116,582.38,67.56,"9,081.50",S1,"613,513.90","6,724.59","454,289.60","159,224.31","371,631.00","104,269.00",Fully Paid,24/10/2023,?????????,?????????,??????,66120,24.7,22.9,33.7,33.1,17.2,31.5,25.6,33.6,16.1,15.3,15.1,25,62.5,105.8,167.2,81.1,104.9,72.6,138.6,101.4,170.1,148.4,153.6,65.3,,,
246,6.6E+12,1514,79,Male,Primary School,Married,30,49,rice,50,582.38,29.12,"9,260.96",S1,"269,671.43","6,807.16","198,218.91","71,452.52","475,784.00","42,772.00",Fully Paid,13/08/2023,???????,???????????,??????,66000,30.5,27.6,33.2,15.1,24.5,25.4,29.6,26.4,15.3,23.6,33.2,15.3,132.8,50.2,154.1,168.3,129.4,139.1,195.5,196.9,186.4,55.8,195.8,131.4,,,
247,6.6E+12,348,61,Female,Primary School,Married,19,42,rice,105,582.38,61.15,"9,900.99",S1,"605,447.82","8,047.68","492,117.51","113,330.31","392,159.00","58,978.00",Fully Paid,27/12/2023,??????,??????,??????,66130,31.1,29.7,23.8,30.2,22.2,19.4,34.2,24.3,29.9,25.9,25.4,32.4,137.7,87.2,187.5,91,131.4,130.6,198.1,177.5,185.7,180.1,92.9,141.4,,,
248,6.6E+12,345,48,Male,Secondary School,Never Married,19,29,rice,117,582.38,68.14,"9,730.96",S2,"663,056.07","6,824.52","465,015.14","198,040.93","364,987.00","51,485.00",Fully Paid,25/02/2023,??????????,??????????,??????,66180,30.8,33.7,24.8,15.2,15.7,32,28.2,16.1,23.3,30.2,28.7,33.4,194.3,97.7,88.9,183.1,157.1,79.8,77.8,185.7,99.2,61.6,119.3,172.1,,,
249,6.6E+12,346,59,Male,Primary School,Married,22,37,rice,27,582.38,15.72,"9,245.15",S1,"145,374.02","7,890.66","124,075.53","21,298.49","485,511.00","70,057.00",Fully Paid,27/03/2023,??????,?????????,??????,66140,32.7,31.7,16.2,24.3,22,30.2,32,18.1,18,28.2,25.2,27,93.8,178.8,163.7,74.8,127.5,140.5,193.4,136.1,195.8,93.2,136.4,176.8,,,
250,6.5E+12,352,34,Male,Secondary School,Never Married,20,14,corn,91,674,61.33,"9,426.53",S2,"578,166.61","6,231.43","382,198.65","195,967.96","433,621.00","47,231.00",Fully Paid,12/12/2023,??????,??????,????????,65120,16,34.2,31.8,19.1,34.5,22.7,23.1,25.8,32.4,28.4,27.3,29,86.1,118.8,119,149.9,70,101,57,94.1,58.7,94,193.1,121.1,,,
251,6.5E+12,12932,61,Male,Primary School,Married,29,32,palm oil,33,509,16.8,"7,113.47",N,"119,484.91","3,089.00","51,885.93","67,598.97","600,496.00","112,742.00",Fully Paid,24/10/2023,??????,??????,????????,65120,19.6,26,21.4,19.3,18.5,25.3,23.4,30.2,31.1,23.7,33.4,31.8,199.2,138.7,58.7,158.2,126.7,153.3,190.7,126.7,143.8,191.1,106.3,187.8,,,
252,6.5E+12,1810,57,Male,Primary School,Married,32,25,rice,155.14,582.38,90.35,"10,644.21",S1,"961,715.09","9,284.19","838,835.91","122,879.18","513,082.00","45,788.00",Current,13/08/2023,????????,???????,????????,65140,34.3,27.2,24.3,22.4,21.7,20.8,22.2,31.3,15.8,18.5,17.3,29.6,97.3,100.1,89.8,199.8,190,178,166.1,166.4,176.2,98.5,176.9,120.1,,,
253,6.5E+12,1515,70,Male,Secondary School,Married,26,44,rice,121,582.38,70.47,"10,671.73",S1,"752,019.54","10,569.10","744,787.44","7,232.10","433,264.00","80,141.00",Fully Paid,23/02/2023,??????,?????????????,????????,65130,34.6,17.3,30.6,34,20.2,31.8,18.6,34.9,27.8,31.1,34.6,16.2,65,116.7,136,62.6,166,85.8,54.2,79.6,142.5,51.8,87.1,140.6,,,
254,6.5E+12,360,44,Male,Secondary School,Divorced,27,17,rice,83,582.38,48.34,"9,810.15",N,"474,201.17","8,762.69","423,569.15","50,632.02","543,540.00","61,915.00",Fully Paid,27/03/2023,???????,?????????????,????????,65000,23.5,34.8,22.9,22.9,29.5,27.7,29.1,24.2,24.5,30.5,23.8,28.9,52.5,100.4,193.3,196.1,110.9,126.6,191.6,129.2,124.3,64.1,194.2,51.2,,,
255,7.6E+12,245,54,Male,Secondary School,Married,29,25,rice,26.1,#N/A,#N/A,"10,019.21",S1,#N/A,"9,312.72",#N/A,#N/A,"268,166.00","129,563.00",Fully Paid,06/02/2023,???????,???????,????????,76150,25,19.7,32.9,31.5,32.6,26.6,33.5,27.4,34.9,28.5,32.5,28,104.6,168.6,52,177.1,87.9,103.4,110.8,187,62.9,111.4,137.4,157.6,,,
256,7.6E+12,248,56,Male,Primary School,Divorced,36,20,rice,102,#N/A,#N/A,"8,976.16",S2,#N/A,"6,966.97",#N/A,#N/A,"299,828.00","141,469.00",Fully Paid,13/04/2024,??????,???????,????????,76140,18.9,19,24.5,15.6,18.1,27.5,19.9,27.5,22.1,24.5,29,16.7,189.4,182.1,196.9,155.1,194.5,93.7,194.4,150.7,84.6,177.8,128.6,153.4,,,
257,7.6E+12,244,68,Male,Secondary School,Separated,31,37,rice,140,#N/A,#N/A,"8,669.67",S1,#N/A,"9,257.82",#N/A,#N/A,"289,279.00","145,228.00",Charged Off,18/05/2023,??????,??????,????????,76130,34.4,16.6,28.2,30.5,18.4,17.1,32.7,32,21.9,17.1,32.2,21.4,150.5,191.8,179.2,176.3,92.5,83.3,72.1,161.3,130.3,166.4,159.3,52.3,,,
